-2392,5624,-16332,-2987,1194,5593,swipe_right,7
-928,5976,-15388,-924,1819,5586,swipe_right,7
2388,7104,-15368,394,804,4294,swipe_right,7
2964,6440,-16344,1792,-1247,1422,swipe_right,7
1216,6540,-16636,-753,505,-338,swipe_right,7
844,6288,-16164,-281,50,-274,swipe_right,7
736,6396,-16044,-430,602,-23,swipe_right,7
828,6352,-16252,-129,616,2,swipe_right,7
620,6584,-16112,-42,609,-144,swipe_right,7
804,6292,-16344,-298,469,-445,swipe_right,7
788,6148,-16356,119,959,-326,swipe_right,7
456,6288,-16376,-203,196,-205,swipe_right,7
120,6328,-16452,-197,476,-128,swipe_right,7
648,6112,-16376,-40,445,-16,swipe_right,7
-2252,4408,-16352,-291,797,178,swipe_right,8
-2392,4612,-16672,-316,642,-82,swipe_right,8
-2396,4504,-16700,-99,606,-178,swipe_right,8
-2300,4620,-16564,-300,770,33,swipe_right,8
-2592,4440,-16652,-428,752,140,swipe_right,8
-3532,4436,-17012,-1143,1063,848,swipe_right,8
-2972,4944,-17156,-2820,2254,5873,swipe_right,8
-232,6256,-15028,-2967,3499,9015,swipe_right,8
3252,7324,-15344,156,-275,6183,swipe_right,8
3736,6860,-15908,625,1386,479,swipe_right,8
1504,6760,-16228,-466,245,-1013,swipe_right,8
992,6520,-16060,-13,-332,-470,swipe_right,8
536,6688,-16124,-201,37,-189,swipe_right,8
1020,6496,-16040,54,-2,292,swipe_right,8
600,6464,-16228,-371,435,-97,swipe_right,8
608,6648,-16020,-161,352,102,swipe_right,8
664,6588,-16276,-364,17,98,swipe_right,8
696,6616,-15900,-456,500,-412,swipe_right,8
200,6392,-16068,-342,1130,-904,swipe_right,8
224,6768,-16012,-406,123,-690,swipe_right,8
-1916,4756,-16516,-201,672,-168,swipe_right,9
-2124,5032,-16552,-211,799,-160,swipe_right,9
-2088,4920,-16560,-192,335,-216,swipe_right,9
-2272,4760,-16484,-308,704,158,swipe_right,9
-2352,4860,-16656,-351,650,85,swipe_right,9
-3308,4848,-16904,-1366,940,1764,swipe_right,9
-2432,5360,-16756,-1935,-430,4917,swipe_right,9
-1836,6132,-14900,-2620,1081,4743,swipe_right,9
-568,7532,-15704,-194,1804,3243,swipe_right,9
2252,6756,-15788,785,356,3423,swipe_right,9
568,6768,-16336,-376,255,-234,swipe_right,9
36,6496,-16124,-527,655,-298,swipe_right,9
-116,6792,-15924,-538,462,-165,swipe_right,9
-44,6868,-16136,-132,551,-143,swipe_right,9
-116,6708,-16024,-340,446,-293,swipe_right,9
-124,6812,-15928,-124,529,-202,swipe_right,9
-216,6820,-16280,-254,461,-411,swipe_right,9
-620,6908,-15736,-304,530,-191,swipe_right,9
-312,6680,-16072,-174,690,-68,swipe_right,9
-564,6796,-16048,-32,584,103,swipe_right,9
-1904,5024,-16500,-371,616,-49,swipe_right,10
-1976,5060,-16540,-259,558,-40,swipe_right,10
-2080,5104,-16800,-249,645,-101,swipe_right,10
-2340,5260,-16604,-293,865,-106,swipe_right,10
-2464,5172,-16588,-776,738,698,swipe_right,10
-3104,5140,-17008,-1244,138,1812,swipe_right,10
-3688,5928,-16596,-2169,-818,4933,swipe_right,10
-1276,6436,-15416,-350,-135,5725,swipe_right,10
-456,6948,-15620,622,1906,4032,swipe_right,10
976,6400,-16428,376,512,2347,swipe_right,10
-288,6508,-16104,6,1050,235,swipe_right,10
-484,6664,-16204,-466,428,55,swipe_right,10
-832,6748,-15924,-441,465,-197,swipe_right,10
-484,6656,-16116,-226,518,-29,swipe_right,10
-740,6716,-16036,-70,635,-202,swipe_right,10
-700,6612,-15924,-346,201,-110,swipe_right,10
-832,6788,-16104,-138,655,-78,swipe_right,10
-912,6780,-16004,-197,874,-120,swipe_right,10
-580,6720,-15824,-40,703,-120,swipe_right,10
-828,6700,-16124,-185,698,23,swipe_right,10
